date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:19:06	259110/259110	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:19:05%20GMT	https://www.gamespot.com/shows/versus/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/shows/versus/index.html	(from https://www.gamespot.com/)
03:19:07	367/367	---M--	404	error ('Not%20Found')	application/xml	date:Thu,%2027%20Dec%202018%2020:19:07%20GMT	https://static.gamespot.com/uploads/screen_petite/43/434805/3481602-3475379-fortnite+screenshot+2018.12.06+-+14.29.52.35.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/screen_petite/43/434805/3481602-3475379-fortnite+screenshot+2018.12.06+-+14.29.52.35.1a.delayed	(from https://www.gamespot.com/)
03:19:09	157020/157020	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:03%20GMT	https://www.gamespot.com/forums/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/forums/index.html	(from https://www.gamespot.com/)
03:19:10	240309/240309	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:19:06%20GMT	https://www.gamespot.com/forums/games-discussion-1000000/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/forums/games-discussion-1000000/index.html	(from https://www.gamespot.com/)
03:19:10	229743/229743	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:19:06%20GMT	https://www.gamespot.com/forums/pc-mac-linux-society-1000004/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/forums/pc-mac-linux-society-1000004/index.html	(from https://www.gamespot.com/)
03:19:10	236199/236199	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:19:07%20GMT	https://www.gamespot.com/forums/playstation-nation-1000002/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/forums/playstation-nation-1000002/index.html	(from https://www.gamespot.com/)
03:19:11	48940/48940	---M--	200	added ('OK')	image/png	etag:%22aca33611782ca9b2cb588516f6b728e1%22	https://static.gamespot.com/uploads/screen_petite/43/434805/3481632-7572933738-34801.png	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/screen_petite/43/434805/3481632-7572933738-34801.png	(from https://www.gamespot.com/)
03:19:11	225311/225311	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:19:10%20GMT	https://www.gamespot.com/forums/xbox-association-1000003/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/forums/xbox-association-1000003/index.html	(from https://www.gamespot.com/)
03:19:12	220434/220434	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:19:11%20GMT	https://www.gamespot.com/forums/nintendo-fan-club-1000001/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/forums/nintendo-fan-club-1000001/index.html	(from https://www.gamespot.com/)
03:19:12	234123/234123	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:19:11%20GMT	https://www.gamespot.com/forums/system-wars-314159282/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/forums/system-wars-314159282/index.html	(from https://www.gamespot.com/)
03:19:13	243954/243954	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:19:12%20GMT	https://www.gamespot.com/forums/gamespot-giveaways-909399116/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/forums/gamespot-giveaways-909399116/index.html	(from https://www.gamespot.com/)
03:19:14	338/338	---M--	404	error ('Not%20Found')	application/xml	date:Thu,%2027%20Dec%202018%2020:19:14%20GMT	https://static.gamespot.com/uploads/screen_petite/1585/15855271/3481399-3454835-dd+header+0.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/screen_petite/1585/15855271/3481399-3454835-dd+header+0.1c.delayed	(from https://www.gamespot.com/)
03:19:14	228072/228072	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:19:12%20GMT	https://www.gamespot.com/forums/offtopic-discussion-314159273/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/forums/offtopic-discussion-314159273/index.html	(from https://www.gamespot.com/)
03:19:14	231756/231756	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:19:13%20GMT	https://www.gamespot.com/forums/bug-reporting-feedback-1000006/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/forums/bug-reporting-feedback-1000006/index.html	(from https://www.gamespot.com/)
03:19:15	41746/41746	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:19:14%20GMT	https://www.gamespot.com/login/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/login/index.html	(from https://www.gamespot.com/)
03:19:15	54925/54925	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:19:14%20GMT	https://www.gamespot.com/signup/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/signup/index.html	(from https://www.gamespot.com/)
03:19:15	163505/163505	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:10%20GMT	https://www.gamespot.com/gallery/every-gamespot-game-of-the-year/2900-653/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/gallery/every-gamespot-game-of-the-year/2900-653/index.html	(from https://www.gamespot.com/)
03:19:16	296417/296417	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2019:48:23%20GMT	https://www.gamespot.com/articles/black-mirror-bandersnatch-hits-netflix-tomorrow-wa/1100-6464084/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/articles/black-mirror-bandersnatch-hits-netflix-tomorrow-wa/1100-6464084/index.html	(from https://www.gamespot.com/)
03:19:16	3626/3626	---M-Z	200	added ('OK')	image/jpeg	etag:%2236db9bc288ae2a4c1f1f94e6727eb65a%22	https://static.gamespot.com/uploads/screen_petite/1165/11653967/3481615-best-buy-logo.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/screen_petite/1165/11653967/3481615-best-buy-logo.jpg	(from https://www.gamespot.com/)
03:19:17	318373/318373	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:07:33%20GMT	https://www.gamespot.com/articles/ps4s-playstation-plus-games-for-january-2019-annou/1100-6464082/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/articles/ps4s-playstation-plus-games-for-january-2019-annou/1100-6464082/index.html	(from https://www.gamespot.com/)
03:19:17	149756/149756	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2019:51:57%20GMT	https://www.gamespot.com/gallery/10-of-the-best-steam-pc-games-on-sale-for-10-or-le/2900-2485/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/gallery/10-of-the-best-steam-pc-games-on-sale-for-10-or-le/2900-2485/index.html	(from https://www.gamespot.com/)
03:19:18	151281/151281	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:11%20GMT	https://www.gamespot.com/gallery/dc-movies-how-did-aquaman-do-compared-to-the-rest-/2900-831/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/gallery/dc-movies-how-did-aquaman-do-compared-to-the-rest-/2900-831/index.html	(from https://www.gamespot.com/)
03:19:19	9427/9427	---M-Z	200	added ('OK')	image/jpeg	etag:%2248dbe216afce51a550de70f61acc40ec%22	https://static.gamespot.com/uploads/screen_petite/1578/15787979/3481417-0466246856-ss_4..jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/screen_petite/1578/15787979/3481417-0466246856-ss_4..jpg	(from https://www.gamespot.com/)
03:19:19	309731/309731	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:13%20GMT	https://www.gamespot.com/articles/fortnite-week-4-guide-search-the-letter-o-eliminat/1100-6464085/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/articles/fortnite-week-4-guide-search-the-letter-o-eliminat/1100-6464085/index.html	(from https://www.gamespot.com/)
03:19:20	307693/307693	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2018:57:25%20GMT	https://www.gamespot.com/articles/fortnite-challenge-guide-expedition-outpost-locati/1100-6464087/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/articles/fortnite-challenge-guide-expedition-outpost-locati/1100-6464087/index.html	(from https://www.gamespot.com/)
03:19:20	444536/444536	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:19:19%20GMT	https://www.gamespot.com/articles/marvels-spider-man-how-insomniac-spun-its-web/1100-6464062/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/articles/marvels-spider-man-how-insomniac-spun-its-web/1100-6464062/index.html	(from https://www.gamespot.com/)
03:19:21	3208/3208	---M-Z	200	added ('OK')	image/jpeg	etag:%22ef692d07a9d3d747bf586cd93b1b85f8%22	https://static.gamespot.com/uploads/screen_petite/1165/11653967/3481317-3440417-playstation_classic_01_1920.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/screen_petite/1165/11653967/3481317-3440417-playstation_classic_01_1920.jpg	(from https://www.gamespot.com/)
03:19:21	297950/297950	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:15%20GMT	https://www.gamespot.com/articles/daredevil-luke-cage-and-more-may-migrate-to-disney/1100-6464080/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/articles/daredevil-luke-cage-and-more-may-migrate-to-disney/1100-6464080/index.html	(from https://www.gamespot.com/)
03:19:21	307002/307002	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:18%20GMT	https://www.gamespot.com/articles/smash-bros-ultimates-next-event-features-exclusive/1100-6464083/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/articles/smash-bros-ultimates-next-event-features-exclusive/1100-6464083/index.html	(from https://www.gamespot.com/)
03:19:22	325635/325635	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:17%20GMT	https://www.gamespot.com/articles/best-buys-deals-on-ps4-xbox-one-and-nintendo-switc/1100-6464086/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/articles/best-buys-deals-on-ps4-xbox-one-and-nintendo-switc/1100-6464086/index.html	(from https://www.gamespot.com/)
03:19:22	9992/9992	---M-Z	200	added ('OK')	image/jpeg	etag:%229b9ad62be830aadcdbcd9441dbbf225d%22	https://static.gamespot.com/uploads/screen_petite/1576/15761254/3479960-goggiveaway.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/screen_petite/1576/15761254/3479960-goggiveaway.jpg	(from https://www.gamespot.com/)
03:19:22	5646/5646	---M-Z	200	added ('OK')	image/jpeg	etag:%22b7404f67071d2b4642e6863753b2614a%22	https://static.gamespot.com/uploads/screen_petite/1578/15789737/3480220-vikings-2.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/screen_petite/1578/15789737/3480220-vikings-2.jpg	(from https://www.gamespot.com/)
03:19:22	308949/308949	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2019:49:01%20GMT	https://www.gamespot.com/articles/playstation-classic-mini-console-is-on-sale-for-ne/1100-6464078/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/articles/playstation-classic-mini-console-is-on-sale-for-ne/1100-6464078/index.html	(from https://www.gamespot.com/)
03:19:23	249628/249628	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:20%20GMT	https://www.gamespot.com/articles/free-pc-game-codes-from-gog-giveaway/1100-6463964/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/articles/free-pc-game-codes-from-gog-giveaway/1100-6463964/index.html	(from https://www.gamespot.com/)
03:19:23	304125/304125	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:20%20GMT	https://www.gamespot.com/articles/vikings-creator-that-massive-season-5-death-was-a-/1100-6464055/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/articles/vikings-creator-that-massive-season-5-death-was-a-/1100-6464055/index.html	(from https://www.gamespot.com/)
03:19:24	305706/305706	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:21%20GMT	https://www.gamespot.com/articles/get-ready-for-far-cry-new-dawn-with-far-cry-5-for-/1100-6464079/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/articles/get-ready-for-far-cry-new-dawn-with-far-cry-5-for-/1100-6464079/index.html	(from https://www.gamespot.com/)
03:19:24	9810/9810	---M-Z	200	added ('OK')	image/jpeg	etag:%22732ca155a4c4e7ab07d775fcf520f24b%22	https://static.gamespot.com/uploads/screen_petite/1165/11653967/3481398-image.jpeg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/screen_petite/1165/11653967/3481398-image.jpg	(from https://www.gamespot.com/)
03:19:24	6275/6275	---M-Z	200	added ('OK')	image/jpeg	etag:%2277955753ebd6422a7440200383efc41f%22	https://static.gamespot.com/uploads/screen_petite/1197/11970954/3481151-us-promo-1.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/screen_petite/1197/11970954/3481151-us-promo-1.jpg	(from https://www.gamespot.com/)
03:19:24	5470/5470	---M-Z	200	added ('OK')	image/jpeg	etag:%22ab5957ee34e5cc5dddac64c991a163ec%22	https://static.gamespot.com/uploads/screen_petite/1557/15576725/3481607-bander.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/screen_petite/1557/15576725/3481607-bander.jpg	(from https://www.gamespot.com/)
03:19:25	156071/156071	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:21%20GMT	https://www.gamespot.com/videos/us-official-trailer/2300-6447819/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/videos/us-official-trailer/2300-6447819/index.html	(from https://www.gamespot.com/)
03:19:25	6902/6902	---M-Z	200	added ('OK')	image/jpeg	etag:%2296357ff545e6abf741a73f65d81afcca%22	https://static.gamespot.com/uploads/screen_petite/43/434805/3481652-5734780001-fortn.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/screen_petite/43/434805/3481652-5734780001-fortn.jpg	(from https://www.gamespot.com/)
03:19:25	268609/268609	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2019:59:19%20GMT	https://www.gamespot.com/articles/fortnite-challenge-guide-letter-n-o-m-s-locations-/1100-6464088/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/articles/fortnite-challenge-guide-letter-n-o-m-s-locations-/1100-6464088/index.html	(from https://www.gamespot.com/)
03:19:26	9905/9905	---M-Z	200	added ('OK')	image/jpeg	etag:%224844874ba5e0effd6bf8a59578a669cd%22	https://static.gamespot.com/uploads/screen_petite/1562/15626911/3481373-untitled-9.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/screen_petite/1562/15626911/3481373-untitled-9.jpg	(from https://www.gamespot.com/)
03:19:26	125935/125935	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:22%20GMT	https://www.gamespot.com/gallery/overwatch-nerf-blasters-playtesting-the-new-hasbro/2900-2486/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/gallery/overwatch-nerf-blasters-playtesting-the-new-hasbro/2900-2486/index.html	(from https://www.gamespot.com/)
03:19:27	6324/6324	---M-Z	200	added ('OK')	image/jpeg	etag:%223cac147b7b1bdb6fcf3b2ab37d1e445b%22	https://static.gamespot.com/uploads/screen_petite/1562/15626911/3481149-us.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/screen_petite/1562/15626911/3481149-us.jpg	(from https://www.gamespot.com/)
03:19:27	6093/6093	---M-Z	200	added ('OK')	image/jpeg	etag:%225a870079f8d4bdb974f09b42d3219fe0%22	https://static.gamespot.com/uploads/screen_petite/1578/15789737/3481058-dragon-1.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/screen_petite/1578/15789737/3481058-dragon-1.jpg	(from https://www.gamespot.com/)
03:19:27	295560/295560	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:22%20GMT	https://www.gamespot.com/articles/first-trailer-for-get-out-directors-new-horror-mov/1100-6464077/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/articles/first-trailer-for-get-out-directors-new-horror-mov/1100-6464077/index.html	(from https://www.gamespot.com/)
03:19:28	7516/7516	---M-Z	200	added ('OK')	image/jpeg	etag:%22f661c8693b7888adc8f3fd65fb5a2137%22	https://static.gamespot.com/uploads/sliver_small/1197/11970954/2887728-kh3_01re.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/sliver_small/1197/11970954/2887728-kh3_01re.jpg	(from https://www.gamespot.com/)
03:19:28	5324/5324	---M-Z	200	added ('OK')	image/jpeg	etag:%22e7067ce2d2d5c63bf1a24533b820fa70%22	https://static.gamespot.com/uploads/sliver_small/536/5360430/3165126-screen_tlou2_teaser_01.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/sliver_small/536/5360430/3165126-screen_tlou2_teaser_01.jpg	(from https://www.gamespot.com/)
03:19:28	302066/302066	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2019:34:48%20GMT	https://www.gamespot.com/articles/how-to-train-your-dragon-3-is-a-sad-and-satisfying/1100-6464076/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/articles/how-to-train-your-dragon-3-is-a-sad-and-satisfying/1100-6464076/index.html	(from https://www.gamespot.com/)
03:19:28	8522/8522	---M-Z	200	added ('OK')	image/jpeg	etag:%220eff4a15745e7d22a5eaac39fa996078%22	https://static.gamespot.com/uploads/sliver_small/1197/11970954/2425926-2026827-672376_20130205_001.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/sliver_small/1197/11970954/2425926-2026827-672376_20130205_001.jpg	(from https://www.gamespot.com/)
03:19:29	6647/6647	---M-Z	200	added ('OK')	image/jpeg	etag:%223a7af9c13aa2ae0abb114aa5e11243fd%22	https://static.gamespot.com/uploads/sliver_small/1197/11970954/3245568-gamespot-50-template-gamename.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/sliver_small/1197/11970954/3245568-gamespot-50-template-gamename.jpg	(from https://www.gamespot.com/)
03:19:29	218781/218781	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:25%20GMT	https://www.gamespot.com/kingdom-hearts-iii/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/kingdom-hearts-iii/index.html	(from https://www.gamespot.com/)
03:19:29	212187/212187	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2019:52:20%20GMT	https://www.gamespot.com/resident-evil-2/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/resident-evil-2/index.html	(from https://www.gamespot.com/)
03:19:30	206521/206521	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2019:25:48%20GMT	https://www.gamespot.com/the-last-of-us-part-ii/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/the-last-of-us-part-ii/index.html	(from https://www.gamespot.com/)
03:19:30	205877/205877	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2019:29:21%20GMT	https://www.gamespot.com/devil-may-cry-5/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/devil-may-cry-5/index.html	(from https://www.gamespot.com/)
03:19:30	218069/218069	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2018:55:49%20GMT	https://www.gamespot.com/cyberpunk-2077/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/cyberpunk-2077/index.html	(from https://www.gamespot.com/)
03:19:31	177095/177095	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2019:57:15%20GMT	https://www.gamespot.com/pokemon-for-nintendo-switch/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/pokemon-for-nintendo-switch/index.html	(from https://www.gamespot.com/)
03:19:31	208153/208153	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:28%20GMT	https://www.gamespot.com/anthem/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/anthem/index.html	(from https://www.gamespot.com/)
03:19:31	4699/4699	---M-Z	200	added ('OK')	image/jpeg	etag:%226618b8b926902e5a853943ae28e1572c%22	https://static.gamespot.com/uploads/sliver_small/469/4693985/2604941-6759864154-20133.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/sliver_small/469/4693985/2604941-6759864154-20133.jpg	(from https://www.gamespot.com/)
03:19:31	58519/58519	---M--	200	added ('OK')	image/png	etag:%22b2c3a440f10ceeebbb15aa9284429e52%22	https://static.gamespot.com/uploads/sliver_small/1197/11970954/3080264-3079398-planecrash_1080_1465877083.png	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/sliver_small/1197/11970954/3080264-3079398-planecrash_1080_1465877083.png	(from https://www.gamespot.com/)
03:19:32	9018/9018	---M-Z	200	added ('OK')	image/jpeg	etag:%22cbe3b4f02ec0560a7cc95baa4bfc265f%22	https://static.gamespot.com/uploads/sliver_small/1575/15759911/3480818-battle-princess-madelyn-review-thumb-nologo.jpg	C:/My%20Web%20Sites/gamespot/static.gamespot.com/uploads/sliver_small/1575/15759911/3480818-battle-princess-madelyn-review-thumb-nologo.jpg	(from https://www.gamespot.com/)
03:19:32	16376/16376	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Dec%202018%2020:12:45%20GMT	https://www.gamespot.com/reviews/pc	C:/My%20Web%20Sites/gamespot/www.gamespot.com/reviews/pc	(from https://www.gamespot.com/)
03:19:33	204770/204770	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:29%20GMT	https://www.gamespot.com/doom-eternal/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/doom-eternal/index.html	(from https://www.gamespot.com/)
03:19:33	16380/16380	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Dec%202018%2020:17:39%20GMT	https://www.gamespot.com/reviews/ps4	C:/My%20Web%20Sites/gamespot/www.gamespot.com/reviews/ps4	(from https://www.gamespot.com/)
03:19:33	219564/219564	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2019:26:33%20GMT	https://www.gamespot.com/star-citizen/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/star-citizen/index.html	(from https://www.gamespot.com/)
03:19:34	210435/210435	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:29%20GMT	https://www.gamespot.com/days-gone/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/days-gone/index.html	(from https://www.gamespot.com/)
03:19:34	16400/16400	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Dec%202018%2020:14:43%20GMT	https://www.gamespot.com/reviews/xbox-one	C:/My%20Web%20Sites/gamespot/www.gamespot.com/reviews/xbox-one	(from https://www.gamespot.com/)
03:19:34	311597/311597	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:30%20GMT	https://www.gamespot.com/reviews/battle-princess-madelyn-review-halfway-there/1900-6417058/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/reviews/battle-princess-madelyn-review-halfway-there/1900-6417058/index.html	(from https://www.gamespot.com/)
03:19:35	485146/485146	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:19:33%20GMT	https://www.gamespot.com/gamespot-50/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/gamespot-50/index.html	(from https://www.gamespot.com/)
03:19:35	296848/296848	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:31%20GMT	https://www.gamespot.com/reviews/gris-review-seeing-in-color/1900-6417057/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/reviews/gris-review-seeing-in-color/1900-6417057/index.html	(from https://www.gamespot.com/)
03:19:35	16428/16428	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Dec%202018%2020:00:29%20GMT	https://www.gamespot.com/reviews/nintendo-switch	C:/My%20Web%20Sites/gamespot/www.gamespot.com/reviews/nintendo-switch	(from https://www.gamespot.com/)
03:19:36	294612/294612	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:31%20GMT	https://www.gamespot.com/reviews/desert-child-review-burning-fuel/1900-6417056/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/reviews/desert-child-review-burning-fuel/1900-6417056/index.html	(from https://www.gamespot.com/)
03:19:36	315947/315947	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2020:00:32%20GMT	https://www.gamespot.com/reviews/monster-boy-and-the-cursed-kingdom-review-fit-for-/1900-6417055/	C:/My%20Web%20Sites/gamespot/www.gamespot.com/reviews/monster-boy-and-the-cursed-kingdom-review-fit-for-/1900-6417055/index.html	(from https://www.gamespot.com/)
